source_dir,cell_file,model,topology,k,R,N,task_id,instance_id,benchmark,patch_presence_correct,model_patch_length,real_correct,harness_category,gpu_dynamic_kJ,n_llm_calls,n_react_steps,rounds_used,wall_seconds,total_tokens
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-11620,,swebench,True,0,,unharnessed_haddiff,171.558883036463,148,0,5,914.78444359079,3141686
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-11848,,swebench,True,0,False,harnessed_fail,172.16058090302604,103,0,5,899.149372484535,1669879
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-12284,,swebench,True,0,True,harnessed_pass,194.9274665128251,161,0,5,1024.9165784027427,2734455
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-12308,,swebench,True,0,False,harnessed_fail,178.97967802557412,155,0,5,947.6100022923201,3097474
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-12497,,swebench,True,0,True,harnessed_pass,87.81180684132349,113,0,5,494.53950760513544,1393909
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-12589,,swebench,False,0,,unharnessed_nodiff,265.2879415438078,142,0,5,1369.4785251114517,2773792
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-13158,,swebench,True,0,False,harnessed_fail,196.66809754357067,139,0,5,1019.2278156615794,2340807
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-13447,,swebench,True,0,False,harnessed_fail,96.1714060971201,92,0,5,506.59458661824465,1257458
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-14534,,swebench,True,0,False,harnessed_fail,192.3202403261932,159,0,5,1012.0131662283093,2978952
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-15202,,swebench,True,0,False,harnessed_fail,145.50000886361383,119,0,5,757.3567045088857,1910394
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-15320,,swebench,True,0,True,harnessed_pass,212.5581659843006,154,0,5,1109.533539608121,2615327
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-15819,,swebench,True,0,False,harnessed_fail,183.6842824855779,138,0,5,1020.5641600992531,2864976
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-15996,,swebench,True,0,True,harnessed_pass,210.78703187753828,161,0,5,1113.1656628288329,3222315
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-16139,,swebench,True,0,True,harnessed_pass,107.15405853823378,132,0,5,587.8342293687165,2104184
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-16229,,swebench,True,0,False,harnessed_fail,221.4425825375717,161,0,5,1152.0213999859989,3318781
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,django__django-16820,,swebench,True,0,False,harnessed_fail,174.88287518665157,161,0,5,929.7929061669856,3473113
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,matplotlib__matplotlib-18869,,swebench,True,0,False,harnessed_fail,170.19377623081752,126,0,5,1004.2511638589203,1970089
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,matplotlib__matplotlib-23299,,swebench,True,0,True,harnessed_pass,128.3560548648818,161,0,5,691.2947800066322,2578623
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,matplotlib__matplotlib-24334,,swebench,True,0,True,harnessed_pass,139.10555667123376,153,0,5,737.8537790514529,2490498
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,mwaskom__seaborn-3010,,swebench,True,0,,unharnessed_haddiff,182.11437994148534,157,0,5,1065.0115536749363,3001819
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,pydata__xarray-4248,,swebench,True,0,False,harnessed_fail,174.85959618347107,146,0,5,963.9411483164877,2756678
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,pydata__xarray-4493,,swebench,True,0,False,harnessed_fail,228.80227202845265,161,0,5,1220.7382333334535,3136711
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,pytest-dev__pytest-5495,,swebench,True,0,False,harnessed_fail,162.68387796986977,148,0,5,859.0519730206579,2721770
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,pytest-dev__pytest-8365,,swebench,True,0,False,harnessed_fail,192.36687836859988,129,0,5,999.7868356462568,2298190
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,scikit-learn__scikit-learn-13142,,swebench,True,0,True,harnessed_pass,130.14880504309954,125,0,5,683.8965338692069,2510094
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,scikit-learn__scikit-learn-13439,,swebench,True,0,True,harnessed_pass,145.21788558768867,133,0,5,898.3095132466406,2169733
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,scikit-learn__scikit-learn-25638,,swebench,True,0,False,harnessed_fail,262.0452730649675,158,0,5,1624.3706507701427,3331854
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,scikit-learn__scikit-learn-25747,,swebench,True,0,,unharnessed_haddiff,131.5830450523198,126,0,5,777.313856864348,3022750
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sphinx-doc__sphinx-10451,,swebench,True,0,,unharnessed_haddiff,285.5231242264128,121,0,5,1465.7566185574979,2198676
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sphinx-doc__sphinx-8713,,swebench,True,0,True,harnessed_pass,158.45596292928008,93,0,4,811.8877045623958,1427185
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-11870,,swebench,True,0,False,harnessed_fail,203.4621338095111,161,0,5,1070.6780986208469,3658642
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-11897,,swebench,True,0,False,harnessed_fail,272.8587129876566,161,0,5,1425.0647371020168,3564022
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-13031,,swebench,True,0,False,harnessed_fail,215.4562357158946,128,0,5,1107.9540960583836,2219348
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-13773,,swebench,True,0,False,harnessed_fail,140.06567596532983,161,0,5,919.0685877762735,2791906
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-13971,,swebench,True,0,False,harnessed_fail,118.65108284542247,143,0,5,637.537433937192,2263418
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-14317,,swebench,True,0,False,harnessed_fail,179.56823548882758,161,0,5,939.695850962773,2562280
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-14396,,swebench,True,0,True,harnessed_pass,159.64455179807723,161,0,5,850.2658543419093,3094558
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-15308,,swebench,True,0,False,harnessed_fail,119.55816022839062,150,0,5,663.4498811271042,2233151
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-15345,,swebench,True,0,True,harnessed_pass,143.5821002208538,159,0,5,786.251428252086,2196424
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-15346,,swebench,True,0,True,harnessed_pass,362.5538624837185,157,0,5,1883.6817973777652,4353993
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-15609,,swebench,True,0,True,harnessed_pass,134.25544073373646,141,0,5,756.8269141558558,1984077
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-17139,,swebench,True,0,False,harnessed_fail,108.03861540824464,94,0,5,571.310063559562,1135872
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-18532,,swebench,True,0,False,harnessed_fail,219.62689493529442,146,0,5,1170.7693186737597,2752786
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-20154,,swebench,True,0,True,harnessed_pass,127.1170202136316,112,0,5,692.8544518500566,1931247
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-21171,,swebench,True,0,False,harnessed_fail,113.25718190629318,121,0,5,616.916123457253,1907798
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-22840,,swebench,True,0,True,harnessed_pass,209.36376587359538,134,0,5,1110.3858125694096,3266311
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-24066,,swebench,True,0,True,harnessed_pass,141.77355747502736,114,0,5,758.7966636568308,1739513
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M2.jsonl,Qwen_9B_BF16,decentralized,15,4,2,sympy__sympy-24152,,swebench,True,0,True,harnessed_pass,180.07722242662496,95,0,5,951.1221862770617,1652980
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M3.jsonl,Qwen_9B_BF16,decentralized,15,4,3,django__django-11620,,swebench,True,0,,unharnessed_haddiff,177.10268722870137,193,0,4,947.0733093563467,3437618
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M3.jsonl,Qwen_9B_BF16,decentralized,15,4,3,django__django-12284,,swebench,True,0,False,harnessed_fail,193.29591188224114,193,0,4,1024.1869684122503,3160656
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M3.jsonl,Qwen_9B_BF16,decentralized,15,4,3,django__django-12497,,swebench,True,0,True,harnessed_pass,113.34932422678995,163,0,4,621.5465106908232,1994574
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M3.jsonl,Qwen_9B_BF16,decentralized,15,4,3,django__django-15320,,swebench,True,0,False,harnessed_fail,276.3880084074943,158,0,4,1415.045311788097,2733969
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M3.jsonl,Qwen_9B_BF16,decentralized,15,4,3,django__django-16139,,swebench,True,0,True,harnessed_pass,179.7061798570546,178,0,4,959.6147699691355,3226053
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M3.jsonl,Qwen_9B_BF16,decentralized,15,4,3,matplotlib__matplotlib-18869,,swebench,True,0,False,harnessed_fail,162.69339600456937,181,0,4,1022.9852657150477,3004310
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M3.jsonl,Qwen_9B_BF16,decentralized,15,4,3,scikit-learn__scikit-learn-13439,,swebench,False,0,,unharnessed_nodiff,163.97237019251847,193,0,4,939.526760103181,3160215
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M3.jsonl,Qwen_9B_BF16,decentralized,15,4,3,sympy__sympy-13773,,swebench,True,0,False,harnessed_fail,158.74713240855732,193,0,4,841.6541025210172,3092863
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R4_M3.jsonl,Qwen_9B_BF16,decentralized,15,4,3,sympy__sympy-15308,,swebench,True,0,False,harnessed_fail,156.62484183282592,193,0,4,842.3535603173077,3287672
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,astropy__astropy-14182,,swebench,True,0,False,harnessed_fail,514.3455574182343,306,0,6,2805.3818566687405,6698729
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,astropy__astropy-7746,,swebench,True,0,False,harnessed_fail,410.0904614420692,251,0,6,2280.552071031183,5247202
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-11620,,swebench,True,0,False,harnessed_fail,446.0931435071893,379,0,6,2501.588288977742,9411533
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-11848,,swebench,True,0,False,harnessed_fail,326.4948301620658,180,0,5,1712.0541372336447,3558844
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-12284,,swebench,True,0,True,harnessed_pass,773.9391365912578,331,0,6,4040.1675714701414,6930927
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-12308,,swebench,True,0,False,harnessed_fail,362.9210472036234,300,0,6,1954.913967275992,6103607
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-12497,,swebench,True,0,True,harnessed_pass,312.96155931201537,219,0,5,1678.2911103777587,3319656
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-12589,,swebench,True,0,False,harnessed_fail,457.6190439293695,352,0,6,2439.873761855066,8969147
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-13158,,swebench,True,0,,unharnessed_haddiff,399.78472860409806,385,0,6,2207.4651148039848,8538947
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-13447,,swebench,True,0,False,harnessed_fail,187.2685066645897,191,0,5,1027.0197574216872,2665006
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-14534,,swebench,True,0,True,harnessed_pass,412.7903124291151,353,0,6,2244.9435768947005,8851556
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-15202,,swebench,False,0,,unharnessed_nodiff,372.75263261971224,291,0,6,2008.2628479320556,6737315
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-15320,,swebench,True,0,False,harnessed_fail,436.8359346690606,277,0,6,2323.8890225905925,6399769
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-15819,,swebench,True,0,False,harnessed_fail,760.9698692363028,385,0,6,4004.60483238101,9424033
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-15996,,swebench,True,0,False,harnessed_fail,452.1084489486235,322,0,6,2418.811186281964,7174678
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-16139,,swebench,True,0,True,harnessed_pass,255.82756573078692,221,0,6,1374.896549506113,4203162
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-16229,,swebench,True,0,False,harnessed_fail,475.72775074952096,385,0,6,2588.5396245867014,9586343
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,django__django-16820,,swebench,True,0,False,harnessed_fail,549.9273265189594,365,0,6,2941.9065778870136,9126526
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,matplotlib__matplotlib-18869,,swebench,True,0,,unharnessed_haddiff,307.0196821076079,264,0,6,1702.7709015272558,5053570
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,matplotlib__matplotlib-23299,,swebench,True,0,False,harnessed_fail,514.590724188099,362,0,6,2897.1569978892803,8333496
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,matplotlib__matplotlib-24334,,swebench,True,0,True,harnessed_pass,496.9970477724629,374,0,6,2725.3190485257655,8692200
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,mwaskom__seaborn-3010,,swebench,True,0,True,harnessed_pass,350.45479988662413,243,0,6,2049.304910015315,4743014
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,pydata__xarray-4248,,swebench,True,0,False,harnessed_fail,447.5430555300856,383,0,6,2473.410710219294,9492831
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,pydata__xarray-4493,,swebench,True,0,False,harnessed_fail,951.0990510198802,357,0,6,5012.425959868357,9026615
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,pytest-dev__pytest-5495,,swebench,True,0,False,harnessed_fail,405.5846292434609,347,0,6,2182.813000641763,7886536
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,pytest-dev__pytest-8365,,swebench,True,0,False,harnessed_fail,410.17504032941184,236,0,6,2147.3344744537026,4679398
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,scikit-learn__scikit-learn-13142,,swebench,True,0,True,harnessed_pass,633.7451124204463,271,0,6,3296.932923903689,5904909
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,scikit-learn__scikit-learn-13439,,swebench,True,0,True,harnessed_pass,280.87761938261326,300,0,6,1559.5127839501947,6582167
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,scikit-learn__scikit-learn-25638,,swebench,True,0,True,harnessed_pass,873.342949881294,317,0,6,4786.449008882046,9645860
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,scikit-learn__scikit-learn-25747,,swebench,True,0,False,harnessed_fail,315.19683069141917,227,0,5,1799.346624897793,5352194
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sphinx-doc__sphinx-10451,,swebench,True,0,,unharnessed_haddiff,577.7492402601829,384,0,6,3109.354477532208,10043362
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sphinx-doc__sphinx-8713,,swebench,True,0,True,harnessed_pass,206.52713015444616,186,0,5,1112.1144575793296,2676857
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-11870,,swebench,True,0,False,harnessed_fail,436.57345863180416,385,0,6,2395.8117230851203,10441823
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-11897,,swebench,True,0,False,harnessed_fail,470.8375444647946,330,0,6,2756.390746023506,8444118
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-13031,,swebench,True,0,False,harnessed_fail,497.97339294069184,315,0,6,2641.3941913936287,7110657
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-13773,,swebench,True,0,False,harnessed_fail,371.25839403058797,385,0,6,2017.7408761680126,8796782
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-13971,,swebench,True,0,False,harnessed_fail,236.3928514474007,235,0,6,1291.414269581437,3392835
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-14317,,swebench,True,0,False,harnessed_fail,621.010390061372,369,0,6,3302.185697697103,8506621
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-14396,,swebench,True,0,True,harnessed_pass,494.45686282423316,351,0,6,2629.097390519455,8832844
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-15308,,swebench,True,0,False,harnessed_fail,278.6210209919284,292,0,6,1541.7586096655577,5640791
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-15345,,swebench,True,0,True,harnessed_pass,404.9290454999248,271,0,6,2180.8143809959292,5450602
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-15346,,swebench,False,0,,unharnessed_nodiff,904.864608337766,369,0,6,4949.735561013222,10916081
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-15609,,swebench,True,0,True,harnessed_pass,255.89053952936064,277,0,6,1473.5581750944257,4556595
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-17139,,swebench,True,0,,unharnessed_haddiff,187.3974564312487,182,0,5,1029.7788714244962,2121607
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-18532,,swebench,True,0,False,harnessed_fail,612.2753138205221,380,0,6,3446.659184249118,8720026
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-20154,,swebench,True,0,True,harnessed_pass,392.48931591631174,250,0,6,2129.186909608543,5824956
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-21171,,swebench,True,0,False,harnessed_fail,230.96882674475447,219,0,6,1574.5858494080603,3827311
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-22840,,swebench,True,0,True,harnessed_pass,813.6342448316299,383,0,6,4294.895923687145,12126779
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-24066,,swebench,True,0,True,harnessed_pass,399.75098851208065,257,0,6,2131.566471416503,5739403
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k15_R5_M4.jsonl,Qwen_9B_BF16,decentralized,15,5,4,sympy__sympy-24152,,swebench,True,0,True,harnessed_pass,311.3205569531741,177,0,5,1667.4215802866966,3147473
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k20.jsonl,Qwen_9B_BF16,decentralized,20,,,astropy__astropy-14182,,swebench,True,0,,unharnessed_haddiff,194.81190443536127,190,0,3,1094.6757280528545,3058479
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k20.jsonl,Qwen_9B_BF16,decentralized,20,,,astropy__astropy-7746,,swebench,True,0,False,harnessed_fail,202.98951681468262,190,0,3,1134.2594864238054,3214889
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k20.jsonl,Qwen_9B_BF16,decentralized,20,,,django__django-11620,,swebench,True,0,,unharnessed_haddiff,164.08985129330495,174,0,3,941.6476005222648,3120358
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k20.jsonl,Qwen_9B_BF16,decentralized,20,,,django__django-11848,,swebench,True,0,True,harnessed_pass,259.31214274977594,159,0,3,1341.3344019055367,3148416
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k20.jsonl,Qwen_9B_BF16,decentralized,20,,,django__django-12284,,swebench,True,0,False,harnessed_fail,158.0600202463512,190,0,3,845.9123557768762,2510106
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k20.jsonl,Qwen_9B_BF16,decentralized,20,,,django__django-12308,,swebench,True,0,False,harnessed_fail,249.91489390636102,186,0,3,1301.0453410036862,3510020
a5000_swebench,Qwen_Qwen3.5-9B_decentralized_k20.jsonl,Qwen_9B_BF16,decentralized,20,,,django__django-12497,,swebench,True,0,False,harnessed_fail,159.76318266850598,186,0,3,907.4455143585801,2606024
